"id","delivery_person_id","deliverypersonage","deliverypersonratings","restaurant_latitude","restaurant_longitude","delivery_location_latitude","delivery_location_longitude","order_date","weather","road_traffic_density","vehicle_condition","type_of_order","type_of_vehicle","multiple_deliveries","festival","city","name","time_ordered","time_order_picked"
"0x9a3e",JAPRES16DEL01,31.000000,4.600000,26.849596,75.800512,26.889596,75.840512,2022-03-17,Cloudy,Medium,1,Snack,motorcycle,1.000000,false,Metropolitian,object,16:25:00,16:30:00
"0x2238",SURRES20DEL01,38.000000,4.800000,21.152760,72.778059,21.192760,72.818059,2022-03-26,Fog,High,2,Meal,electric_scooter,0.000000,false,Metropolitian,object,14:30:00,14:40:00
"0x7926",SURRES13DEL01,24.000000,4.800000,21.170096,72.789122,21.210096,72.829122,2022-03-30,Sunny,Medium,1,Snack,motorcycle,0.000000,false,,object,16:30:00,16:35:00
"0x60c7",COIMBRES17DEL02,22.000000,4.900000,11.026117,76.944652,11.046117,76.964652,2022-03-17,Cloudy,High,1,Buffet,scooter,0.000000,false,Metropolitian,object,11:45:00,11:55:00
"0xa764",VADRES13DEL02,34.000000,4.500000,22.310237,73.158921,22.440237,73.288921,2022-03-02,Windy,Low,1,Snack,scooter,1.000000,false,Urban,object,22:30:00,22:45:00
"0xa82e",PUNERES19DEL01,33.000000,5.000000,18.563934,73.915367,18.633934,73.985367,2022-03-18,Fog,Jam,1,Snack,motorcycle,1.000000,false,Metropolitian,object,19:10:00,19:15:00
"0x7845",COIMBRES09DEL02,37.000000,3.500000,11.008638,76.984311,11.138638,77.114311,2022-03-08,Windy,Jam,1,Meal,scooter,1.000000,false,Metropolitian,object,21:55:00,22:00:00
"0xc9c4",LUDHRES18DEL01,38.000000,4.500000,30.890184,75.829615,31.000184,75.939615,2022-02-16,Sunny,Low,2,Drinks,scooter,1.000000,false,Metropolitian,object,23:40:00,23:50:00
"0xc9d",COIMBRES09DEL01,38.000000,4.700000,11.008638,76.984311,11.118638,77.094311,2022-03-18,Stormy,Medium,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,19:00:00,19:15:00
"0x849e",JAPRES05DEL02,21.000000,4.700000,26.905287,75.794592,26.955287,75.844592,2022-03-03,Stormy,Low,1,Drinks,scooter,0.000000,false,Metropolitian,object,23:20:00,23:30:00
"0x52d0",MYSRES17DEL03,37.000000,4.600000,12.326356,76.619103,12.416356,76.709103,2022-03-23,Cloudy,Low,2,Snack,electric_scooter,0.000000,false,Urban,object,23:30:00,23:45:00
"0x4d54",MUMRES01DEL01,28.000000,4.800000,19.126630,72.829976,19.236630,72.939976,2022-03-14,Windy,Low,1,Drinks,scooter,0.000000,false,Metropolitian,object,22:30:00,22:40:00
"0x3c87",SURRES04DEL01,27.000000,4.500000,21.173493,72.801953,21.243493,72.871953,2022-03-20,Cloudy,Jam,0,Snack,motorcycle,2.000000,false,Urban,object,19:40:00,19:45:00
"0x9647",PUNERES03DEL03,21.000000,4.700000,18.554382,73.798206,18.644382,73.888206,2022-03-14,Fog,Medium,1,Drinks,motorcycle,1.000000,false,Metropolitian,object,18:35:00,18:40:00
"0x111a",RANCHIRES19DEL02,25.000000,4.900000,23.333017,85.317200,23.383017,85.367200,2022-03-11,Cloudy,Jam,1,Buffet,motorcycle,1.000000,false,Metropolitian,object,20:55:00,21:05:00
"0x8645",JAPRES19DEL02,25.000000,5.000000,26.913726,75.752820,27.043726,75.882820,2022-03-25,Windy,Jam,1,Drinks,scooter,1.000000,false,Metropolitian,object,19:30:00,19:45:00
"0xb0be",COIMBRES15DEL03,27.000000,4.900000,11.006686,76.951736,11.066686,77.011736,2022-03-26,Windy,Medium,0,Snack,motorcycle,1.000000,false,Urban,object,18:40:00,18:55:00
"0xe268",BHPRES16DEL02,29.000000,4.100000,23.264015,77.408236,23.314015,77.458236,2022-02-13,Stormy,Low,0,Meal,motorcycle,0.000000,false,Metropolitian,object,23:00:00,23:05:00
"0x8e26",MYSRES02DEL01,30.000000,3.800000,12.304569,76.643622,12.414569,76.753622,2022-04-04,Stormy,Medium,1,Drinks,scooter,1.000000,false,Metropolitian,object,17:20:00,17:30:00
"0x3d23",CHENRES15DEL03,37.000000,4.700000,13.026286,80.275235,13.056286,80.305235,2022-03-19,Fog,Medium,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,17:50:00,17:55:00
"0xe0d1",BHPRES08DEL01,32.000000,4.700000,23.232537,77.429845,23.342537,77.539845,2022-02-16,Windy,Low,1,Meal,motorcycle,1.000000,false,Metropolitian,object,23:35:00,23:50:00
"0x772d",BANGRES06DEL03,36.000000,4.300000,12.979096,77.640625,13.069096,77.730625,2022-03-31,Cloudy,Jam,2,Buffet,electric_scooter,1.000000,false,Metropolitian,object,20:35:00,20:40:00
"0xb80d",MYSRES19DEL01,31.000000,4.700000,12.334022,76.618203,12.404022,76.688203,2022-03-23,Windy,Medium,1,Snack,scooter,1.000000,false,Metropolitian,object,17:55:00,18:10:00
"0x40cb",SURRES12DEL01,32.000000,4.800000,21.183434,72.814492,21.253434,72.884492,2022-03-29,Stormy,Low,1,Drinks,motorcycle,1.000000,false,Metropolitian,object,22:50:00,23:05:00
"0x9796",JAPRES14DEL01,28.000000,4.000000,26.888420,75.800689,26.958420,75.870689,2022-03-18,Fog,Medium,2,Buffet,scooter,1.000000,false,Metropolitian,object,18:35:00,18:45:00
"0xd386",ALHRES03DEL01,33.000000,4.800000,25.451517,81.832616,25.561517,81.942616,2022-02-12,Cloudy,Medium,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,18:45:00,18:50:00
"0x8fe1",RANCHIRES08DEL02,29.000000,4.800000,23.353783,85.326967,23.403783,85.376967,2022-03-07,Fog,Jam,1,Drinks,motorcycle,0.000000,false,Metropolitian,object,20:55:00,21:05:00
"0x447a",RANCHIRES16DEL02,26.000000,4.600000,23.371292,85.327872,23.391292,85.347872,2022-03-01,Fog,Low,1,Buffet,scooter,1.000000,false,Metropolitian,object,08:50:00,09:00:00
"0x2b38",INDORES05DEL02,37.000000,4.900000,22.727021,75.884167,22.777021,75.934167,2022-03-30,Sandstorms,Jam,2,Snack,motorcycle,1.000000,false,Metropolitian,object,20:55:00,21:00:00
"0xc65d",KNPRES02DEL01,39.000000,4.800000,26.471617,80.313564,26.581617,80.423564,2022-02-12,Windy,Jam,1,Buffet,motorcycle,1.000000,false,,object,19:50:00,20:00:00
"0xaede",RANCHIRES04DEL02,30.000000,4.400000,23.359033,85.325347,23.439033,85.405347,2022-03-25,Sunny,Jam,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,20:20:00,20:30:00
"0xdaaa",BHPRES12DEL02,34.00,4.20,0.00,0.00,0.08,0.08,2022-02-16,Fog,Low,0,Buffet,motorcycle,2.00,false,Metropolitian,object,23:20:00,23:25:00
"0x65d6",RANCHIRES18DEL03,23.000000,5.000000,23.351489,85.324253,23.411489,85.384253,2022-03-19,Fog,Medium,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,18:00:00,18:05:00
"0xd035",AGRRES01DEL01,27.000000,4.800000,27.161661,78.011544,27.271661,78.121544,2022-02-18,Fog,Medium,1,Drinks,scooter,0.000000,false,Metropolitian,object,18:15:00,18:25:00
"0xf0e",MYSRES08DEL01,23.000000,4.900000,12.297954,76.665169,12.407954,76.775169,2022-03-18,Fog,Medium,2,Drinks,motorcycle,1.000000,false,Metropolitian,object,18:55:00,19:10:00
"0x5ed9",MUMRES05DEL02,31.000000,4.900000,18.927584,72.832585,18.977584,72.882585,2022-03-15,Cloudy,Jam,1,Meal,motorcycle,1.000000,false,Urban,object,20:45:00,20:55:00
"0xd35a",GOARES05DEL03,22.00,5.00,0.00,0.00,0.09,0.09,2022-02-18,Stormy,Jam,1,Meal,motorcycle,0.00,false,Metropolitian,object,21:20:00,21:30:00
"0x98d3",INDORES08DEL02,26.000000,4.000000,22.725748,75.898497,22.855747,76.028497,2022-03-23,Fog,Medium,1,Meal,scooter,0.000000,false,Urban,object,18:45:00,18:55:00
"0xbf90",BHPRES06DEL02,,,23.232357,77.429989,23.282357,77.479989,2022-02-13,Stormy,Medium,2,Buffet,electric_scooter,1.000000,false,Urban,object,,18:50:00
"0x8925",COIMBRES20DEL01,22.000000,4.700000,10.994136,76.963303,11.104136,77.073303,2022-03-16,Cloudy,Low,2,Meal,scooter,1.000000,false,Metropolitian,object,23:50:00,23:55:00
"0x6fde",INDORES18DEL02,20.000000,4.000000,22.753839,75.897429,22.773839,75.917429,2022-03-17,Windy,Low,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,10:35:00,10:40:00
"0x9267",COIMBRES010DEL03,25.000000,4.800000,11.003008,76.975440,11.093008,77.065440,2022-03-23,Sunny,Low,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,22:25:00,22:30:00
"0xcbe8",GOARES07DEL01,31.000000,4.900000,15.561295,73.749478,15.571295,73.759478,2022-02-11,Stormy,Low,2,Snack,scooter,0.000000,false,Metropolitian,object,09:15:00,09:30:00
"0xadcf",INDORES03DEL01,29.000000,4.900000,22.751857,75.866699,22.761857,75.876699,2022-03-19,Cloudy,Low,1,Buffet,motorcycle,1.000000,false,Urban,object,09:50:00,10:00:00
"0x1fc4",BANGRES12DEL01,30.000000,4.800000,12.939496,77.625999,13.009496,77.695999,2022-03-02,Stormy,Medium,2,Snack,motorcycle,0.000000,false,,object,18:55:00,19:05:00
"0x1a5c",RANCHIRES20DEL02,26.000000,5.000000,23.399250,85.390464,23.449250,85.440464,2022-03-03,Sandstorms,Jam,2,Snack,motorcycle,1.000000,false,Urban,object,19:15:00,19:20:00
"0x486d",BANGRES15DEL01,36.000000,4.500000,12.975377,77.696664,13.015377,77.736664,2022-03-13,Sandstorms,Medium,1,Drinks,motorcycle,1.000000,false,Metropolitian,object,15:45:00,15:55:00
"0x38eb",SURRES02DEL01,22.000000,4.600000,21.186608,72.794136,21.196608,72.804136,2022-03-01,Fog,Low,0,Meal,motorcycle,0.000000,false,Metropolitian,object,08:40:00,08:55:00
"0x2ab4",RANCHIRES14DEL02,32.00,4.50,0.00,0.00,0.02,0.02,2022-04-01,Stormy,Low,2,Drinks,electric_scooter,1.00,false,Metropolitian,object,08:55:00,09:05:00
"0xd6c",INDORES16DEL03,,,22.744648,75.894377,22.774648,75.924377,2022-03-24,Sandstorms,Jam,2,Snack,scooter,1.000000,false,Metropolitian,object,20:55:00,21:10:00
"0x3354",RANCHIRES20DEL02,39.000000,4.400000,23.399250,85.390464,23.529250,85.520464,2022-04-02,Cloudy,Medium,2,Snack,motorcycle,1.000000,false,,object,18:00:00,18:15:00
"0x105a",CHENRES20DEL01,28.000000,4.900000,12.975996,80.221898,12.985996,80.231898,2022-03-05,Sunny,Low,2,Buffet,scooter,1.000000,false,Urban,object,10:30:00,10:40:00
"0x6907",CHENRES02DEL01,22.000000,4.500000,13.086438,80.220672,13.096438,80.230672,2022-04-03,Cloudy,Low,0,Snack,motorcycle,1.000000,false,Metropolitian,object,10:50:00,11:00:00
"0x468",MUMRES01DEL03,,,19.126630,72.829976,19.216630,72.919976,2022-03-23,,,3,Meal,bicycle,1.000000,false,Metropolitian,object,,21:15:00
"0x12fe",HYDRES14DEL03,32.000000,4.600000,17.426228,78.407495,17.456228,78.437495,2022-04-01,Fog,Jam,1,Snack,scooter,1.000000,false,Metropolitian,object,21:35:00,21:40:00
"0x4ab9",MUMRES09DEL01,22.000000,4.900000,18.994049,72.825203,19.104049,72.935203,2022-03-06,Stormy,Medium,1,Drinks,motorcycle,0.000000,false,Metropolitian,object,18:45:00,18:50:00
"0x579d",MYSRES01DEL02,31.000000,5.000000,12.311072,76.654878,12.441072,76.784878,2022-03-04,Fog,Jam,0,Snack,motorcycle,2.000000,false,Semi-Urban,object,20:55:00,21:10:00
"0x12e4",MUMRES20DEL02,25.000000,4.500000,19.103249,72.846749,19.183249,72.926749,2022-03-10,Sunny,Jam,0,Drinks,motorcycle,0.000000,false,Urban,object,19:15:00,19:20:00
"0x84e1",CHENRES06DEL03,34.000000,4.600000,13.054347,80.257221,13.084347,80.287221,2022-03-09,Windy,Jam,2,Buffet,electric_scooter,1.000000,false,Metropolitian,object,20:25:00,20:40:00
"0xd59",MUMRES09DEL01,,,18.994049,72.825203,19.034049,72.865203,2022-03-01,Sandstorms,High,1,Drinks,scooter,0.000000,false,Urban,object,,13:55:00
"0x997d",BANGRES17DEL03,32.000000,4.700000,12.972532,77.608179,13.002532,77.638179,2022-03-13,Sunny,Medium,1,Drinks,motorcycle,1.000000,false,,object,18:10:00,18:20:00
"0x2987",HYDRES16DEL02,27.000000,5.000000,17.440827,78.393391,17.520827,78.473391,2022-03-31,Cloudy,Jam,2,Meal,motorcycle,1.000000,false,Metropolitian,object,19:45:00,20:00:00
"0xc28c",KNPRES01DEL01,39.000000,4.800000,26.483672,80.320708,26.493672,80.330708,2022-02-11,Sunny,Low,1,Snack,scooter,1.000000,false,Urban,object,10:45:00,11:00:00
"0xdbd",JAPRES03DEL03,36.000000,4.900000,26.913483,75.803139,26.973483,75.863139,2022-03-28,Cloudy,Low,1,Drinks,scooter,1.000000,false,Urban,object,23:25:00,23:40:00
"0x414a",HYDRES05DEL01,20.000000,4.900000,17.433809,78.386744,17.473809,78.426744,2022-03-17,Cloudy,Medium,1,Meal,motorcycle,0.000000,false,Urban,object,15:10:00,15:20:00
"0x7e31",SURRES09DEL03,25.000000,5.000000,21.175975,72.795503,21.235975,72.855503,2022-04-01,Stormy,Medium,2,Snack,motorcycle,1.000000,false,Metropolitian,object,17:10:00,17:25:00
"0x8d7a",MYSRES01DEL03,33.000000,4.600000,12.311072,76.654878,12.371072,76.714878,2022-03-21,Sunny,Jam,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,21:15:00,21:20:00
"0x4099",RANCHIRES09DEL01,32.000000,4.100000,23.351058,85.325731,23.421058,85.395731,2022-03-16,Windy,Medium,1,Meal,scooter,0.000000,false,Metropolitian,object,18:25:00,18:35:00
"0x18a2",VADRES06DEL03,37.000000,4.800000,22.312790,73.170283,22.402790,73.260283,2022-03-08,Stormy,Low,1,Meal,motorcycle,0.000000,false,Metropolitian,object,00:00:00,00:15:00
"0x18df",PUNERES15DEL02,,,18.636215,73.751081,18.766215,73.881081,2022-03-12,Sunny,Low,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,23:45:00,23:50:00
"0x6a1e",JAPRES03DEL02,34.000000,4.900000,26.913483,75.803139,26.933483,75.823139,2022-03-15,Sandstorms,High,2,Drinks,scooter,1.000000,false,Metropolitian,object,11:30:00,11:35:00
"0x1036",JAPRES08DEL03,21.000000,4.900000,26.910262,75.783013,26.970262,75.843013,2022-03-13,Fog,Jam,1,Meal,scooter,1.000000,false,Metropolitian,object,19:10:00,19:25:00
"0x769d",HYDRES04DEL01,32.000000,4.100000,17.411028,78.329645,17.521028,78.439645,2022-03-29,Stormy,Medium,0,Meal,motorcycle,0.000000,false,Metropolitian,object,17:40:00,17:45:00
"0x1a2d",SURRES07DEL03,39.000000,4.900000,21.170798,72.790489,21.260798,72.880489,2022-03-06,Windy,Medium,0,Snack,motorcycle,1.000000,false,Metropolitian,object,17:50:00,18:00:00
"0xa7af",VADRES13DEL03,38.000000,4.200000,22.310237,73.158921,22.340237,73.188921,2022-03-26,Stormy,Low,0,Drinks,motorcycle,1.000000,false,Urban,object,22:10:00,22:20:00
"0x7475",HYDRES18DEL03,38.000000,4.600000,17.450851,78.379347,17.540851,78.469347,2022-04-06,Sunny,Low,1,Buffet,scooter,0.000000,false,Urban,object,23:30:00,23:40:00
"0x77a6",CHENRES17DEL02,36.000000,4.500000,13.045479,80.233110,13.175479,80.363110,2022-04-04,Sunny,Low,1,Buffet,scooter,0.000000,false,Metropolitian,object,22:40:00,22:50:00
"0x6bc6",COIMBRES20DEL02,38.000000,4.700000,10.994136,76.963303,11.074136,77.043303,2022-04-02,Sunny,Low,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,22:50:00,23:00:00
"0xc37c",KOCRES20DEL02,,,9.979186,76.317361,10.029186,76.367361,2022-02-15,Fog,Low,1,Snack,scooter,0.000000,false,Urban,object,,22:40:00
"0xcc12",AURGRES010DEL03,39.000000,4.600000,19.875337,75.316722,19.905337,75.346722,2022-02-15,Fog,Low,0,Buffet,motorcycle,0.000000,false,Metropolitian,object,23:35:00,23:45:00
"0xc349",DEHRES09DEL02,29.000000,4.700000,30.332735,78.054222,30.382735,78.104222,2022-02-17,Stormy,Medium,0,Meal,motorcycle,1.000000,false,Metropolitian,object,18:50:00,19:00:00
"0x5d71",RANCHIRES04DEL01,36.000000,4.800000,23.359033,85.325347,23.469033,85.435347,2022-03-18,Windy,Medium,2,Snack,scooter,0.000000,false,Metropolitian,object,18:15:00,18:20:00
"0x8ea",PUNERES03DEL01,,,18.554382,73.798206,18.664382,73.908206,2022-03-29,Sunny,Low,2,Snack,scooter,1.000000,false,Metropolitian,object,,00:15:00
"0x91dd",RANCHIRES01DEL03,28.000000,5.000000,23.416792,85.316842,23.476792,85.376842,2022-04-01,Cloudy,Jam,2,Snack,scooter,0.000000,false,Metropolitian,object,21:15:00,21:20:00
"0x473d",SURRES13DEL02,25.000000,4.800000,21.170096,72.789122,21.190096,72.809122,2022-04-01,Windy,Low,1,Drinks,scooter,0.000000,false,Urban,object,08:35:00,08:40:00
"0x89ff",INDORES18DEL03,31.000000,4.900000,22.753839,75.897429,22.813838,75.957429,2022-03-07,Windy,Jam,2,Drinks,scooter,1.000000,false,Metropolitian,object,19:15:00,19:20:00
"0xaa9d",PUNERES02DEL02,29.000000,4.800000,18.551440,73.804855,18.571440,73.824855,2022-03-03,Stormy,Low,2,Snack,motorcycle,1.000000,false,Metropolitian,object,10:40:00,10:45:00
"0x76dc",VADRES18DEL02,20.00,4.60,0.00,0.00,0.02,0.02,2022-03-01,Cloudy,High,1,Buffet,scooter,1.00,false,Metropolitian,object,11:10:00,11:15:00
"0x17c7",SURRES18DEL02,39.000000,4.800000,21.149834,72.778666,21.169834,72.798666,2022-04-05,Cloudy,Low,1,Buffet,motorcycle,0.000000,false,Metropolitian,object,09:00:00,09:15:00
"0x689c",JAPRES09DEL02,32.000000,4.900000,26.911378,75.789034,26.961378,75.839034,2022-03-03,Sandstorms,Low,1,Buffet,scooter,0.000000,false,Metropolitian,object,22:20:00,22:25:00
"0x7409",JAPRES04DEL03,24.000000,4.800000,26.902328,75.794257,26.962328,75.854257,2022-04-01,Fog,Low,2,Meal,scooter,1.000000,false,Metropolitian,object,00:00:00,00:05:00
"0x5d0a",MUMRES11DEL02,27.000000,4.800000,18.994237,72.825553,19.124237,72.955553,2022-03-14,Cloudy,Medium,0,Snack,motorcycle,1.000000,false,Metropolitian,object,18:25:00,18:35:00
"0x3ffe",BANGRES13DEL03,27.000000,4.700000,12.935662,77.614130,13.025662,77.704130,2022-03-04,Cloudy,Jam,0,Meal,motorcycle,1.000000,false,Metropolitian,object,21:40:00,21:45:00
"0xbde5",JAPRES17DEL01,35.000000,4.300000,26.892312,75.806896,26.902313,75.816896,2022-03-09,Stormy,Low,0,Snack,motorcycle,1.000000,false,Metropolitian,object,09:45:00,09:50:00
"0x7d9d",JAPRES18DEL03,26.000000,4.500000,26.913987,75.752891,26.943987,75.782891,2022-03-01,Fog,Low,1,Meal,motorcycle,0.000000,false,Urban,object,22:30:00,22:45:00
"0x9f68",JAPRES02DEL02,32.000000,4.600000,26.914142,75.805704,27.044142,75.935704,2022-04-02,Cloudy,Low,0,Drinks,motorcycle,0.000000,false,Metropolitian,object,23:55:00,00:05:00
"0x1b9b",INDORES12DEL02,20.00000,4.80000,22.74806,75.89340,22.82806,75.97340,2022-03-08,Fog,Jam,0,Meal,motorcycle,,false,Metropolitian,object,20:25:00,20:35:00
"0xbe9b",CHENRES07DEL02,33.000000,4.900000,13.081878,80.248519,13.161878,80.328519,2022-03-27,Fog,Jam,2,Buffet,electric_scooter,2.000000,false,Metropolitian,object,19:20:00,19:25:00
"0xdb76",KOLRES05DEL02,31.000000,3.900000,22.527893,88.368628,22.607893,88.448628,2022-02-18,Stormy,Medium,1,Buffet,scooter,0.000000,false,Metropolitian,object,18:50:00,19:05:00
"0xa1cf",PUNERES15DEL02,29.000000,4.700000,18.636215,73.751081,18.686215,73.801081,2022-03-30,Stormy,Jam,2,Buffet,scooter,1.000000,false,Metropolitian,object,20:10:00,20:20:00
"0x653b",MYSRES13DEL03,22.000000,4.500000,12.310972,76.659264,12.370972,76.719264,2022-03-13,Sunny,Jam,0,Meal,motorcycle,1.000000,false,Metropolitian,object,20:35:00,20:40:00
"0x1c19",BANGRES09DEL03,33.000000,3.500000,12.934179,77.615797,13.024179,77.705797,2022-03-25,Windy,Jam,1,Drinks,motorcycle,2.000000,false,Metropolitian,object,20:20:00,20:35:00
"0xb84f",SURRES03DEL03,38.000000,4.600000,21.186884,72.793616,21.216884,72.823616,2022-03-01,Stormy,Jam,2,Snack,motorcycle,1.000000,false,Metropolitian,object,21:10:00,21:15:00
"0xc645",KOLRES18DEL01,36.000000,4.900000,22.569367,88.433187,22.609367,88.473187,2022-02-11,Fog,Medium,2,Meal,scooter,1.000000,false,Metropolitian,object,17:00:00,17:15:00
"0x339e",INDORES12DEL02,21.00000,4.50000,22.74806,75.89340,22.76806,75.91340,2022-03-13,Windy,Low,2,Buffet,scooter,0.00000,false,Metropolitian,object,11:00:00,11:10:00
"0xd57a",AURGRES20DEL01,27.00,4.70,0.00,0.00,0.07,0.07,2022-02-16,Sunny,Jam,2,Snack,scooter,,false,Metropolitian,object,20:55:00,21:10:00
"0x7e2e",SURRES05DEL02,21.000000,4.700000,21.175104,72.804342,21.225104,72.854342,2022-03-05,Fog,Jam,0,Buffet,motorcycle,1.000000,false,Metropolitian,object,20:25:00,20:40:00
"0x3008",COIMBRES13DEL03,33.000000,4.100000,11.003669,76.976494,11.063669,77.036494,2022-04-03,Sandstorms,Jam,0,Meal,motorcycle,1.000000,false,Urban,object,19:35:00,19:45:00
"0x8813",SURRES02DEL02,25.000000,4.900000,21.186608,72.794136,21.266608,72.874136,2022-03-08,Windy,Medium,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,18:50:00,19:00:00
"0xae9e",COIMBRES11DEL01,38.000000,4.800000,11.001753,76.986241,11.041753,77.026241,2022-03-03,Sunny,High,2,Buffet,motorcycle,1.000000,false,Urban,object,13:30:00,13:35:00
"0x3e1a",SURRES11DEL03,27.000000,4.700000,21.157735,72.768778,21.187735,72.798778,2022-03-19,Stormy,Jam,1,Buffet,motorcycle,1.000000,false,Urban,object,21:25:00,21:40:00
"0x198d",VADRES12DEL01,37.00,4.80,0.00,0.00,0.01,0.01,2022-03-30,Sunny,High,2,Drinks,scooter,1.00,false,Metropolitian,object,11:20:00,11:35:00
"0x47c9",PUNERES20DEL01,34.000000,4.700000,18.592718,73.773572,18.632718,73.813572,2022-03-17,Sunny,Medium,1,Buffet,scooter,1.000000,false,Urban,object,15:55:00,16:10:00
"0x91d2",PUNERES12DEL01,22.000000,4.300000,18.520016,73.830547,18.530016,73.840547,2022-03-24,Windy,Low,0,Drinks,motorcycle,1.000000,false,Metropolitian,object,09:15:00,09:30:00
"0xb3a2",COIMBRES12DEL02,31.000000,3.500000,11.000762,76.981876,11.080762,77.061876,2022-03-06,Windy,Jam,1,Buffet,scooter,1.000000,false,Metropolitian,object,21:15:00,21:20:00
"0x83e3",PUNERES04DEL02,30.000000,4.200000,18.514210,73.838429,18.644210,73.968429,2022-03-31,Sandstorms,Medium,1,Drinks,motorcycle,1.000000,false,Metropolitian,object,17:35:00,17:50:00
"0x68ce",SURRES010DEL02,32.000000,4.900000,21.171060,72.789292,21.221060,72.839292,2022-03-03,Cloudy,Medium,2,Snack,motorcycle,1.000000,false,Urban,object,17:45:00,17:55:00
"0x87d6",HYDRES20DEL02,37.000000,3.600000,17.483216,78.552111,17.563216,78.632111,2022-04-06,Stormy,Jam,1,Drinks,scooter,0.000000,false,Metropolitian,object,20:00:00,20:05:00
"0x2dd4",COIMBRES16DEL03,23.000000,4.600000,11.010375,76.952950,11.070375,77.012950,2022-03-07,Sandstorms,Jam,2,Snack,scooter,1.000000,false,Metropolitian,object,21:25:00,21:30:00
"0x4a44",HYDRES14DEL03,26.000000,4.800000,17.426228,78.407495,17.516228,78.497495,2022-03-10,Cloudy,Medium,2,Meal,scooter,1.000000,false,Metropolitian,object,19:00:00,19:10:00
"0x5673",RANCHIRES08DEL03,34.000000,4.700000,23.353783,85.326967,23.413783,85.386967,2022-03-15,Sandstorms,Medium,2,Meal,electric_scooter,1.000000,false,Metropolitian,object,17:25:00,17:35:00
"0x9248",COIMBRES11DEL02,36.000000,4.800000,11.001753,76.986241,11.051753,77.036241,2022-03-01,Sandstorms,Low,2,Drinks,electric_scooter,,false,Urban,object,23:20:00,23:25:00
"0x7d47",MUMRES17DEL01,21.000000,4.600000,19.121999,72.908493,19.131999,72.918493,2022-03-09,Sandstorms,High,1,Drinks,scooter,1.000000,false,Metropolitian,object,11:55:00,12:00:00
"0x9675",COIMBRES01DEL03,24.000000,4.700000,11.016298,76.972076,11.046298,77.002076,2022-03-19,Fog,Low,1,Snack,motorcycle,0.000000,false,Urban,object,23:20:00,23:30:00
"0x44b0",PUNERES09DEL01,31.000000,5.000000,18.536562,73.896485,18.606562,73.966485,2022-04-06,Fog,Jam,1,Buffet,motorcycle,2.000000,false,Metropolitian,object,20:45:00,20:50:00
